label,proto,n_packets,duration_s,len_mean,len_stdev,len_entropy,n_unique_sizes,dominant_size,dominant_size_fraction,top3_size_fraction,bulk_fraction,ack60_fraction,ack_to_data_ratio,iat_mean,iat_stdev,rate_pps,flow_key
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.4253,0.03,tcp:131.202.240.150:60232<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.4065,0.03,tcp:131.202.240.150:52981<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.3989,0.03,tcp:131.202.240.150:36199<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.3914,0.03,tcp:131.202.240.150:32840<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.3838,0.03,tcp:131.202.240.150:59929<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.3511,0.03,tcp:131.202.240.150:36699<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8404,127.3372,0.03,tcp:131.202.240.150:60735<->173.252.79.86:443
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8404,127.3309,0.03,tcp:131.202.240.150:44671<->173.252.79.86:3478
background,tcp,13,442.09,96.2,49.9,2.035,6,66,0.538,0.769,0.0,0.0,0.0,36.8405,127.3196,0.03,tcp:131.202.240.150:50972<->173.252.79.86:443
background,tcp,15,442.09,98,48.0,2.33,7,66,0.467,0.733,0.0,0.0,0.0,31.5775,117.7653,0.03,tcp:131.202.240.150:42685<->173.252.79.86:3478
background,tcp,15,442.09,98,48.0,2.33,7,66,0.467,0.733,0.0,0.0,0.0,31.5775,117.763,0.03,tcp:131.202.240.150:50696<->173.252.79.86:443
background,tcp,15,442.09,98,48.0,2.33,7,66,0.467,0.733,0.0,0.0,0.0,31.5775,117.7016,0.03,tcp:131.202.240.150:54321<->173.252.79.86:3478
background,tcp,15,442.09,98,48.0,2.33,7,66,0.467,0.733,0.0,0.0,0.0,31.5775,117.6982,0.03,tcp:131.202.240.150:57237<->173.252.79.86:443
background,tcp,16,5.23,77.6,22.6,2.477,6,66,0.312,0.625,0.0,0.125,0.143,0.3487,1.2643,3.06,tcp:131.202.240.150:55349<->31.13.73.7:443
background,tcp,10,15.39,74.2,24.1,1.371,3,66,0.6,1.0,0.0,0.0,0.0,1.7099,3.5085,0.65,tcp:131.202.240.150:56906<->209.148.205.8:443
background,tcp,27,95.36,69.0,14.8,0.753,3,66,0.852,1.0,0.0,0.0,0.0,3.6678,4.7987,0.28,tcp:131.202.240.150:42210<->24.156.140.26:443
background,tcp,13,45.3,66,0.0,-0.0,1,66,1.0,1.0,0.0,0.0,0.0,3.775,4.7963,0.29,tcp:131.202.240.150:37055<->216.58.219.238:80
background,tcp,11,104.87,71.7,19.0,0.439,2,66,0.909,1.0,0.0,0.0,0.0,10.4868,18.7736,0.1,tcp:131.202.240.150:37673<->173.194.123.103:443
background,tcp,11,104.83,71.7,19.0,0.439,2,66,0.909,1.0,0.0,0.0,0.0,10.4833,18.7725,0.1,tcp:131.202.240.150:58829<->216.58.219.237:443
background,tcp,10,104.82,72.3,19.9,0.469,2,66,0.9,1.0,0.0,0.0,0.0,11.6462,19.5243,0.1,tcp:131.202.240.150:37675<->173.194.123.103:443
background,tcp,12,5.1,89.1,35.5,2.292,5,135,0.25,0.667,0.0,0.167,0.2,0.4634,1.5184,2.35,tcp:131.202.240.150:51533<->209.148.205.32:443
background,tcp,41,183.0,127.9,131.5,3.473,17,66,0.293,0.537,0.0,0.049,0.051,4.575,15.6677,0.22,tcp:131.202.240.150:56825<->173.252.100.27:443
background,udp,197596,429.63,1113.7,187.6,7.456,535,136,0.012,0.031,0.15,0.0,0.0,0.0022,0.0059,459.92,udp:131.202.240.150:38633<->131.202.240.87:51425
background,udp,44706,429.19,131.5,21.7,5.192,100,153,0.156,0.238,0.0,0.0,0.0,0.0096,0.0099,104.16,udp:131.202.240.150:35146<->131.202.240.87:51424
background,tcp,20,405.54,66,0.0,-0.0,1,66,1.0,1.0,0.0,0.0,0.0,21.3443,23.0737,0.05,tcp:131.202.240.150:37692<->64.233.171.188:5228
background,tcp,34,240.11,102.9,95.1,2.198,11,66,0.618,0.735,0.0,0.0,0.0,7.276,16.4014,0.14,tcp:131.202.240.150:47553<->216.58.219.238:443
background,tcp,18,121.88,96.7,36.2,2.1,5,135,0.389,0.778,0.0,0.111,0.125,7.1694,19.5229,0.15,tcp:131.202.240.150:45114<->209.148.205.26:443
background,tcp,31,240.11,106.5,99.0,2.339,11,66,0.581,0.71,0.0,0.0,0.0,8.0036,17.0517,0.13,tcp:131.202.240.150:54338<->216.58.219.227:443
background,tcp,31,180.48,228.7,387.9,2.912,13,66,0.452,0.581,0.097,0.0,0.0,6.016,15.5668,0.17,tcp:131.202.240.150:34183<->173.194.123.99:443
background,tcp,33,12.7,178.3,99.6,4.355,23,126,0.121,0.273,0.0,0.061,0.065,0.3967,2.2042,2.6,tcp:131.202.240.150:445<->131.202.243.27:4362
background,tcp,105,129.3,1172.1,2373.4,2.081,17,66,0.495,0.857,0.429,0.0,0.0,1.2432,3.2966,0.81,tcp:131.202.240.150:50794<->209.148.205.35:443
background,tcp,523,489.28,469.0,1594.3,4.778,119,54,0.289,0.484,0.134,0.034,0.036,0.9373,5.0292,1.07,tcp:131.202.240.87:2309<->173.252.100.27:443
background,tcp,22,451.03,60.5,5.6,1.0,2,55,0.5,1.0,0.0,0.0,0.0,21.4776,23.0405,0.05,tcp:131.202.240.87:2295<->74.125.22.188:5228
background,tcp,119,430.45,227.6,266.8,3.84,35,54,0.328,0.513,0.025,0.008,0.008,3.6479,11.5986,0.28,tcp:131.202.240.87:2504<->173.252.100.27:443
background,udp,405,428.47,62,0.0,-0.0,1,62,1.0,1.0,0.0,0.0,0.0,1.0606,0.6404,0.95,udp:131.202.240.87:51424<->173.252.79.94:443
background,udp,405,428.5,62,0.0,-0.0,1,62,1.0,1.0,0.0,0.0,0.0,1.0607,0.6404,0.95,udp:131.202.240.87:51424<->173.252.79.94:3478
background,udp,117,423.55,89.0,42.5,1.996,8,62,0.368,0.889,0.0,0.0,0.0,3.6513,4.7796,0.28,udp:131.202.240.87:51424<->173.252.79.94:50029
background,udp,405,428.51,62,0.0,-0.0,1,62,1.0,1.0,0.0,0.0,0.0,1.0607,0.6403,0.95,udp:131.202.240.87:51425<->173.252.79.94:443
background,udp,405,428.51,62,0.0,-0.0,1,62,1.0,1.0,0.0,0.0,0.0,1.0607,0.6402,0.95,udp:131.202.240.87:51425<->173.252.79.94:3478
background,udp,108,423.55,81.2,34.1,1.906,8,62,0.398,0.88,0.0,0.0,0.0,3.9584,4.8769,0.25,udp:131.202.240.87:51425<->173.252.79.94:50029
background,udp,86,423.55,68,6.0,1.0,2,62,0.5,1.0,0.0,0.0,0.0,4.983,4.9902,0.2,udp:131.202.240.87:51424<->69.171.239.36:3478
background,udp,86,423.55,68,6.0,1.0,2,62,0.5,1.0,0.0,0.0,0.0,4.983,4.9903,0.2,udp:131.202.240.87:51425<->69.171.239.36:3478
background,udp,197596,429.64,1113.7,187.6,7.456,535,136,0.012,0.031,0.15,0.0,0.0,0.0022,0.0059,459.91,udp:131.202.240.150:38633<->131.202.240.87:51425
background,tcp,54,31.98,116.1,61.2,2.475,9,194,0.333,0.722,0.0,0.222,0.286,0.6033,4.1277,1.69,tcp:131.202.240.87:2505<->173.252.79.94:3478
background,tcp,54,31.97,136.5,166.1,2.747,11,98,0.278,0.667,0.0,0.204,0.256,0.6032,4.1096,1.69,tcp:131.202.240.87:2507<->173.252.79.94:443
background,tcp,31,429.67,68.3,31.7,2.367,8,60,0.355,0.806,0.0,0.355,0.55,14.3224,20.8746,0.07,tcp:131.202.240.87:2508<->173.252.79.94:3478
background,tcp,12,429.67,85.7,46.9,2.585,7,54,0.333,0.667,0.0,0.167,0.2,39.0612,129.4336,0.03,tcp:131.202.240.87:2510<->173.252.79.94:443
background,udp,44706,429.19,131.5,21.7,5.192,100,153,0.156,0.238,0.0,0.0,0.0,0.0096,0.0099,104.16,udp:131.202.240.150:35146<->131.202.240.87:51424
background,tcp,38,404.31,396.6,886.7,3.109,14,60,0.237,0.658,0.132,0.237,0.31,10.9273,47.157,0.09,tcp:131.202.240.87:2502<->173.194.123.98:443
background,tcp,24,65.58,145.2,182.1,3.105,12,54,0.333,0.583,0.0,0.125,0.143,2.8513,13.1858,0.37,tcp:131.202.240.87:2512<->173.252.100.27:443
background,tcp,26,240.14,174.9,364.7,3.321,13,60,0.231,0.538,0.038,0.231,0.3,9.6055,47.9859,0.11,tcp:131.202.240.87:2514<->173.194.123.110:443
background,tcp,14,300.05,94,35.3,1.0,2,128,0.5,1.0,0.0,0.5,1.0,23.0809,30.3355,0.05,tcp:131.202.240.87:1258<->64.12.104.73:443
background,tcp,85,373.69,137.8,104.1,2.911,17,60,0.306,0.706,0.0,0.306,0.441,4.4487,8.9392,0.23,tcp:131.202.240.87:1254<->64.12.104.85:443
background,tcp,10,240.06,94,35.8,1.0,2,128,0.5,1.0,0.0,0.5,1.0,26.673,34.9506,0.04,tcp:131.202.240.87:13389<->64.12.104.73:443
background,tcp,80,369.21,141.8,120.0,2.749,15,54,0.312,0.75,0.0,0.138,0.159,4.6735,9.9258,0.22,tcp:131.202.240.87:13385<->64.12.24.167:443
background,tcp,26,360.17,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,26.0,14.4068,15.1255,0.07,tcp:131.202.240.87:13407<->178.237.19.228:443
background,tcp,26,360.18,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,26.0,14.4071,15.1185,0.07,tcp:131.202.240.87:13404<->178.237.19.103:443
background,udp,21,357.51,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,17.8754,38.824,0.06,udp:131.202.240.87:137<->131.202.243.255:137
background,tcp,26,360.18,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,26.0,14.4071,15.1203,0.07,tcp:131.202.240.87:13397<->178.237.19.227:443
background,tcp,26,360.17,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,26.0,14.4068,15.1261,0.07,tcp:131.202.240.87:13393<->178.237.24.202:443
background,tcp,116,107.1,464.2,538.0,4.084,39,54,0.25,0.509,0.25,0.069,0.074,0.9313,5.3322,1.08,tcp:131.202.240.87:19524<->173.252.110.27:443
background,tcp,155,105.19,335.1,422.8,4.155,50,54,0.245,0.535,0.09,0.161,0.192,0.683,3.8328,1.47,tcp:131.202.240.87:19572<->173.252.110.27:443
background,tcp,16,48.04,627.5,640.3,2.18,6,1404,0.375,0.812,0.375,0.0,0.0,3.203,12.3781,0.33,tcp:131.202.240.87:19594<->209.148.205.35:443
background,udp,433,642.63,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,1.4876,2.9268,0.67,udp:131.202.240.242:137<->131.202.243.255:137
background,tcp,40,600.18,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,40.0,15.3892,16.5095,0.07,tcp:131.202.240.242:31776<->178.237.19.227:443
background,tcp,42,600.18,64.8,32.3,0.324,3,60,0.952,1.0,0.0,0.952,20.0,14.6384,15.5468,0.07,tcp:131.202.240.242:31773<->178.237.18.202:443
background,tcp,327,624.66,156.9,111.0,2.862,25,176,0.333,0.752,0.0,0.193,0.239,1.9161,5.1371,0.52,tcp:131.202.240.242:31783<->205.188.12.43:443
background,udp,1108,600.19,142.6,35.5,2.807,22,160,0.43,0.654,0.0,0.0,0.0,0.5422,3.9207,1.85,udp:131.202.240.242:51434<->131.202.240.45:161
background,tcp,75,6.97,486.0,509.1,3.699,27,54,0.307,0.56,0.2,0.027,0.027,0.0943,0.2581,10.75,tcp:131.202.240.242:32446<->38.124.168.125:80
background,tcp,20,248.48,128.9,182.5,3.141,11,60,0.25,0.55,0.0,0.25,0.333,13.0778,56.4228,0.08,tcp:131.202.240.242:32450<->64.12.27.66:443
background,tcp,10,61.15,213.8,391.9,2.122,5,54,0.4,0.8,0.1,0.2,0.25,6.7942,20.2649,0.16,tcp:131.202.240.242:32454<->209.148.205.8:80
background,tcp,454,58.32,470.7,546.6,4.011,66,54,0.26,0.544,0.236,0.059,0.063,0.1287,0.4874,7.79,tcp:131.202.240.87:26908<->173.252.100.27:443
background,tcp,449,56.41,371.7,426.9,4.621,102,54,0.258,0.501,0.087,0.056,0.059,0.1259,0.4449,7.96,tcp:131.202.240.87:26957<->173.252.100.27:443
background,tcp,16,210.05,94,35.1,1.0,2,128,0.5,1.0,0.0,0.5,1.0,14.0035,15.4378,0.08,tcp:131.202.240.87:13389<->64.12.104.73:443
background,tcp,16,210.06,83.5,24.3,1.0,2,107,0.5,1.0,0.0,0.5,1.0,14.0037,15.4352,0.08,tcp:131.202.240.87:13385<->64.12.24.167:443
background,tcp,641,213.75,463.5,544.7,4.101,86,54,0.265,0.544,0.234,0.062,0.067,0.334,2.2879,3.0,tcp:131.202.240.87:1959<->173.252.110.27:443
background,tcp,16,210.17,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,16.0,14.0113,15.315,0.08,tcp:131.202.240.87:13407<->178.237.19.228:443
background,tcp,16,210.17,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,16.0,14.0113,15.3138,0.08,tcp:131.202.240.87:13404<->178.237.19.103:443
background,tcp,16,121.26,74.9,17.2,2.108,5,91,0.375,0.812,0.0,0.188,0.231,8.0843,20.6594,0.13,tcp:131.202.240.87:3229<->209.148.205.26:443
background,tcp,632,211.72,376.5,436.5,4.614,121,54,0.261,0.516,0.103,0.047,0.05,0.3355,2.1643,2.99,tcp:131.202.240.87:1967<->173.252.110.27:443
background,udp,42,15.42,575.5,571.1,3.753,20,1392,0.31,0.429,0.31,0.0,0.0,0.3761,2.3597,2.72,udp:131.202.240.87:56937<->74.125.226.166:443
background,tcp,16,210.17,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,16.0,14.0112,15.3116,0.08,tcp:131.202.240.87:13397<->178.237.19.227:443
background,tcp,16,210.17,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,16.0,14.0111,15.3129,0.08,tcp:131.202.240.87:13393<->178.237.24.202:443
background,tcp,10,180.2,60.5,5.8,1.0,2,55,0.5,1.0,0.0,0.0,0.0,20.0224,23.6977,0.06,tcp:131.202.240.87:2417<->173.194.208.188:5228
background,tcp,10,180.05,94,35.8,1.0,2,128,0.5,1.0,0.0,0.5,1.0,20.0061,29.9566,0.06,tcp:131.202.240.87:1258<->64.12.104.73:443
background,tcp,19,180.06,156.1,160.9,2.465,7,60,0.316,0.737,0.0,0.316,0.462,10.0031,17.0163,0.11,tcp:131.202.240.87:1254<->64.12.104.85:443
background,tcp,24,145.89,117.3,168.0,2.896,11,60,0.375,0.625,0.0,0.375,0.6,6.3431,19.1915,0.16,tcp:131.202.240.87:3245<->64.12.27.65:443
background,tcp,16,59.06,116.2,128.9,2.953,9,54,0.25,0.562,0.0,0.188,0.231,3.9376,15.1591,0.27,tcp:131.202.240.87:3248<->209.148.205.35:443
background,tcp,42,630.17,60,0.0,-0.0,1,60,1.0,1.0,0.0,1.0,42.0,15.3701,16.4301,0.07,tcp:131.202.240.87:42534<->178.237.19.228:443
background,tcp,44,630.17,64.6,31.5,0.312,3,60,0.955,1.0,0.0,0.955,21.0,14.6551,15.6444,0.07,tcp:131.202.240.87:42530<->178.237.17.103:443
background,tcp,299,624.63,140.9,104.4,2.802,25,155,0.324,0.779,0.0,0.154,0.182,2.0961,5.1024,0.48,tcp:131.202.240.87:42522<->205.188.12.91:443
background,udp,30,544.61,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,18.7795,47.0524,0.06,udp:131.202.240.87:137<->131.202.243.255:137
background,tcp,10,417.1,76.5,42.3,1.357,4,60,0.7,0.9,0.0,0.7,2.333,46.3439,71.6894,0.02,tcp:131.202.240.87:64714<->64.12.27.65:443
background,udp,24,525.59,63.5,11.0,2.417,8,60,0.375,0.792,0.0,0.375,0.0,22.8519,91.0713,0.05,udp:10.0.2.15:15685<->131.202.240.242:62177
background,tcp,452,5580.56,84.8,102.0,2.616,30,60,0.445,0.821,0.0,0.445,0.801,12.3738,27.2774,0.08,tcp:10.0.2.15:34332<->157.56.52.13:40011
background,tcp,33,115.7,94.1,152.5,1.493,5,60,0.455,0.939,0.0,0.455,0.833,3.6155,4.7808,0.29,tcp:10.0.2.15:53913<->216.58.208.46:80
background,tcp,44,5400.95,58.2,2.5,1.5,3,60,0.5,1.0,0.0,0.5,1.0,125.6035,230.7908,0.01,tcp:10.0.2.15:42120<->91.190.218.66:12350
background,tcp,56,5400.83,323.5,394.7,2.496,7,54,0.286,0.679,0.071,0.214,0.273,98.197,203.1701,0.01,tcp:10.0.2.15:43185<->134.170.18.137:443
background,tcp,52,36.91,112.8,181.2,3.356,20,60,0.288,0.596,0.0,0.288,0.405,0.7237,2.8849,1.41,tcp:10.0.2.15:56931<->24.140.134.21:45411
background,udp,38,4673.39,126.1,55.5,3.457,14,111,0.158,0.474,0.0,0.158,0.0,126.3078,236.6686,0.01,udp:10.0.2.15:15685<->64.4.23.162:40019
background,udp,18,1520.1,70.9,8.9,2.197,6,63,0.444,0.778,0.0,0.0,0.0,89.4177,358.6259,0.01,udp:10.0.2.15:15685<->24.140.134.21:45411
background,udp,18,3956.66,70,0.0,-0.0,1,70,1.0,1.0,0.0,0.0,0.0,232.7446,608.8346,0.0,udp:10.0.2.15:15685<->131.202.240.242:49539
background,udp,33,1499.96,63.4,10.4,2.31,8,60,0.394,0.818,0.0,0.394,0.0,46.8739,245.9256,0.02,udp:10.0.2.15:15685<->131.202.240.242:65381
background,tcp,48,36.29,113.9,188.3,3.138,17,54,0.312,0.646,0.0,0.271,0.371,0.772,3.0585,1.32,tcp:10.0.2.15:56938<->24.140.134.21:45411
background,udp,35,2127.1,63.5,11.4,2.569,10,60,0.371,0.771,0.0,0.371,0.0,62.5618,344.8372,0.02,udp:10.0.2.15:15685<->131.202.240.242:63953
background,udp,87,447.2,64.2,12.7,3.29,19,60,0.276,0.632,0.0,0.276,0.0,5.2,22.8674,0.19,udp:10.0.2.15:15685<->131.202.240.242:60592
background,tcp,45,35.93,119.5,205.9,3.18,18,60,0.378,0.622,0.0,0.378,0.607,0.8165,3.3287,1.25,tcp:10.0.2.15:38947<->70.80.25.101:64982
background,tcp,46,35.92,119.5,204.0,3.184,18,60,0.326,0.63,0.0,0.326,0.484,0.7983,3.2794,1.28,tcp:10.0.2.15:55727<->204.83.155.169:32620
background,tcp,54,43.13,107.3,178.3,3.208,18,60,0.315,0.63,0.0,0.315,0.459,0.8138,2.7232,1.25,tcp:10.0.2.15:57461<->24.36.174.173:47044
background,tcp,42,16.0,110.1,104.1,3.512,20,60,0.333,0.548,0.0,0.333,0.5,0.3902,2.1278,2.63,tcp:10.0.2.15:42910<->74.125.207.16:465
background,tcp,157,8.02,886.4,2454.2,3.97,44,54,0.242,0.548,0.242,0.223,0.287,0.0514,0.0984,19.58,tcp:10.0.2.15:51737<->64.233.183.16:995
background,tcp,28,585.59,60.5,5.6,1.0,2,55,0.5,1.0,0.0,0.0,0.0,21.6886,22.8916,0.05,tcp:131.202.240.87:64796<->173.194.210.188:5228
background,tcp,31,240.15,289.5,441.7,3.607,16,54,0.194,0.484,0.129,0.194,0.24,8.0051,43.8044,0.13,tcp:131.202.240.87:64878<->74.125.226.174:443
background,udp,36,615.68,92,0.0,-0.0,1,92,1.0,1.0,0.0,0.0,0.0,17.5908,48.4999,0.06,udp:131.202.240.87:137<->131.202.243.255:137
background,tcp,1787,615.0,403.9,443.2,5.032,232,54,0.208,0.481,0.103,0.041,0.043,0.3443,1.6846,2.91,tcp:131.202.240.87:64842<->173.252.100.27:443
background,tcp,13,430.65,564.8,572.8,2.565,7,54,0.308,0.692,0.231,0.077,0.083,35.8872,91.8596,0.03,tcp:131.202.240.87:64872<->209.148.205.35:443
background,tcp,41,242.91,359.3,502.9,3.21,15,60,0.244,0.585,0.171,0.244,0.323,6.0727,37.9276,0.17,tcp:131.202.240.87:64876<->74.125.226.169:443
background,tcp,22,410.53,622.2,625.3,2.475,9,1404,0.364,0.727,0.364,0.045,0.048,19.5488,69.0797,0.05,tcp:131.202.240.87:64844<->209.148.205.35:443
background,tcp,32,303.64,724.7,628.0,2.725,12,1404,0.438,0.688,0.438,0.062,0.067,9.7948,54.5115,0.11,tcp:131.202.240.87:64880<->209.148.205.17:443
background,tcp,12,13.57,117.2,147.2,2.626,7,54,0.25,0.667,0.0,0.25,0.333,1.2333,4.0456,0.88,tcp:131.202.240.87:64882<->209.148.205.35:443
